timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772269057758,579,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-1,text,true,,503195,312,1,1,https://baomoi.com/,449,0,318
1772269058346,256,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-1,text,true,,503195,312,1,1,https://baomoi.com/,114,0,0
1772269058604,251,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-1,text,true,,503455,312,2,2,https://baomoi.com/,115,0,0
1772269058684,338,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-2,text,true,,502532,312,2,2,https://baomoi.com/,204,0,42
1772269058857,261,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-1,text,true,,502549,312,2,2,https://baomoi.com/,109,0,0
1772269059025,278,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-2,text,true,,503251,312,2,2,https://baomoi.com/,107,0,0
1772269059121,325,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-1,text,true,,503527,312,2,2,https://baomoi.com/,111,0,0
1772269059306,293,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-2,text,true,,503227,312,1,1,https://baomoi.com/,136,0,0
1772269059600,294,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-2,text,true,,502974,312,2,2,https://baomoi.com/,102,0,0
1772269059681,343,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-3,text,true,,502564,312,2,2,https://baomoi.com/,198,0,24
1772269059897,280,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-2,text,true,,503070,312,2,2,https://baomoi.com/,127,0,0
1772269060024,308,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-3,text,true,,503062,312,1,1,https://baomoi.com/,111,0,0
1772269060334,311,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-3,text,true,,502563,312,1,1,https://baomoi.com/,146,0,0
1772269060646,236,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-3,text,true,,502968,312,2,2,https://baomoi.com/,100,0,0
1772269060674,305,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-4,text,true,,502957,312,2,2,https://baomoi.com/,178,0,42
1772269060884,315,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-3,text,true,,502580,312,2,2,https://baomoi.com/,142,0,0
1772269060981,245,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-4,text,true,,502548,312,1,1,https://baomoi.com/,105,0,0
1772269061227,257,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-4,text,true,,502552,312,1,1,https://baomoi.com/,115,0,0
1772269061484,245,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-4,text,true,,502958,312,2,2,https://baomoi.com/,103,0,0
1772269061729,222,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-4,text,true,,502680,312,2,2,https://baomoi.com/,106,0,0
1772269061672,443,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-5,text,true,,502708,312,1,1,https://baomoi.com/,168,0,39
1772269062116,268,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-5,text,true,,502502,312,1,1,https://baomoi.com/,107,0,0
1772269062385,266,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-5,text,true,,502705,312,1,1,https://baomoi.com/,104,0,0
1772269062653,265,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-5,text,true,,502509,312,2,2,https://baomoi.com/,127,0,0
1772269062675,306,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-6,text,true,,502976,312,2,2,https://baomoi.com/,144,0,35
1772269062919,344,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-5,text,true,,502523,312,2,2,https://baomoi.com/,143,0,0
1772269062982,298,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-6,text,true,,502550,312,1,1,https://baomoi.com/,97,0,0
1772269063282,251,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-6,text,true,,502952,312,1,1,https://baomoi.com/,107,0,0
1772269063535,331,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-6,text,true,,502795,312,2,2,https://baomoi.com/,123,0,0
1772269063673,303,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-7,text,true,,502491,312,2,2,https://baomoi.com/,189,0,40
1772269063868,340,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-6,text,true,,503071,312,2,2,https://baomoi.com/,129,0,0
1772269063977,297,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-7,text,true,,502968,312,1,1,https://baomoi.com/,149,0,0
1772269064276,261,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-7,text,true,,502740,312,1,1,https://baomoi.com/,110,0,0
1772269064538,243,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-7,text,true,,502965,312,2,2,https://baomoi.com/,100,0,0
1772269064673,316,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-8,text,true,,502934,312,2,2,https://baomoi.com/,141,0,37
1772269064781,277,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-7,text,true,,502511,312,2,2,https://baomoi.com/,114,0,0
1772269064990,318,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-8,text,true,,502868,312,1,1,https://baomoi.com/,111,0,0
1772269065310,270,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-8,text,true,,502526,312,1,1,https://baomoi.com/,104,0,0
1772269065581,290,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-8,text,true,,502528,312,2,2,https://baomoi.com/,110,0,0
1772269065671,336,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-9,text,true,,502746,312,2,2,https://baomoi.com/,177,0,35
1772269065873,314,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-8,text,true,,502756,312,2,2,https://baomoi.com/,130,0,0
1772269066008,246,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-9,text,true,,502532,312,1,1,https://baomoi.com/,106,0,0
1772269066256,257,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-9,text,true,,502494,312,1,1,https://baomoi.com/,103,0,0
1772269066514,297,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-9,text,true,,502977,312,2,2,https://baomoi.com/,134,0,0
1772269066671,305,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-10,text,true,,502532,312,2,2,https://baomoi.com/,148,0,34
1772269066812,263,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-9,text,true,,502768,312,2,2,https://baomoi.com/,109,0,0
1772269066977,218,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-10,text,true,,502892,312,1,1,https://baomoi.com/,128,0,0
1772269067196,253,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-10,text,true,,502747,312,1,1,https://baomoi.com/,107,0,0
1772269067451,273,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-10,text,true,,502556,312,1,1,https://baomoi.com/,108,0,0
1772269067725,305,GET - Trang chu,200,OK,Thread Group 1 - Kich ban co ban 1-10,text,true,,502976,312,1,1,https://baomoi.com/,133,0,0
